FID,sky,tree,road,grass,person,earth,wall,fence,building,plant,car,signboard,awning,streetlight,sidewalk,ashcan,water,mountain,van,bicycle,bridge,railing,column,chair,minibike,fountain,sculpture,pier,booth,ceiling,lake,windowpane,skyscraper,lamp,sofa,bulletin board,desk,glass
zzy-222@64m-xpt-9j9_180_B2X 2V1,0.346133,0.161562,0.3925,0.011213,0.002246,0.014658,0.0,0.0,0.009412,0.005442,0.056008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64m-xpt-9j9_270_B2X 2V1,0.366396,0.11686,0.101414,0.005603,0.003333,0.268962,0.0,0.002637,0.050239,0.0,0.082405,0.0,0.0,0.0,0.001648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64m-xpt-9j9_90_B2X 2V1,0.187939,0.389282,0.125881,0.0,0.0,0.004534,0.0,0.0,0.0,0.0,0.148975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-dxp-9vf_0_04609,0.034639,0.542419,0.0,0.0,0.0,0.403425,0.0,0.002625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-dxp-9vf_180_04609,0.001777,0.545242,0.0,0.0,0.000107,0.33314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-dxp-9vf_270_04609,0.026458,0.483123,0.0,0.0,0.0,0.365266,0.0,0.0,0.0,0.001951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-dxp-9vf_90_04609,0.025676,0.771018,0.0,0.0,0.0,0.188616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-yc2-bkz_0_04348,0.069465,0.419534,0.198743,0.293345,0.0,0.012229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-yc2-bkz_180_04348,0.372456,0.175554,0.308796,0.062285,0.0,0.065696,0.000151,0.0,0.0,0.011904,0.000938,0.001443,0.0,0.000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-yc2-bkz_270_04348,0.354263,0.134321,0.004265,0.397351,0.0,0.00241,0.0,0.0,0.0,0.001379,0.002795,0.0,0.0,0.0,0.000164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64v-yc2-bkz_90_04348,0.143774,0.379565,0.280042,0.049543,0.0,0.050286,0.001995,0.0,0.000422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64w-yw8-xqz_0_04457,0.197886,0.349319,0.039631,0.240779,0.0,0.007312,0.0,0.0,0.0,0.153579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64w-yw8-xqz_180_04457,0.08717,0.440444,0.218691,0.213801,0.0,0.0,0.0,0.000938,2e-05,0.008381,5.6e-05,0.0,0.0,0.001785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64w-yw8-xqz_270_04457,0.157285,0.369685,0.316792,0.130002,0.0,0.0,0.0,0.0,0.017031,0.005659,0.000173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64w-yw8-xqz_90_04457,0.264243,0.346599,0.163589,0.208506,0.0,0.006252,0.0,0.0,0.0,0.00894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64x-33v-73q_0_04462,0.259116,0.34166,0.185532,0.192046,0.0,0.000139,0.000823,0.0,0.002361,0.017615,0.0,0.0,0.0,0.0,0.000708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64x-33v-73q_180_04462,0.248052,0.330388,0.321492,0.089165,0.0,5.4e-05,0.0,0.0,0.00449,0.0,0.002349,0.0,0.0,0.002075,0.0,0.0,0.0,0.0,0.00093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64x-33v-73q_270_04462,0.097969,0.498369,0.271704,0.088467,0.0,0.0,0.0,0.0,0.0,0.043379,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64x-33v-73q_90_04462,0.133152,0.450649,0.092278,0.301162,0.0,0.001631,0.0,0.0,0.0,0.007734,0.0,0.005247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64y-k24-j7q_0_B0E 2P0,0.34595,0.164141,0.066907,0.080959,7e-06,0.262773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64y-k24-j7q_180_B0E 2P0,0.27406,0.193154,0.169358,0.068479,0.0,0.221077,0.0,0.0,0.0,0.0,0.002188,8.1e-05,0.0,0.0,0.0,0.0,0.0,0.033762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64y-k24-j7q_270_B0E 2P0,0.378286,0.144819,0.04356,0.100862,0.0,0.323401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@64y-k24-j7q_90_B0E 2P0,0.364111,0.090281,5.4e-05,0.103911,0.0,0.15927,0.0,0.002881,0.06229,0.0,0.0,0.001204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@653-nj3-kvf_0_B0E 0C1,0.384541,0.152173,0.241704,0.001311,0.0,0.209939,0.0,7.3e-05,0.0,0.001587,0.0,0.0,0.0,0.000312,0.0,0.0,0.0,0.000686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@653-nj3-kvf_180_B0E 0C1,0.337031,0.215315,0.333967,0.013057,0.0,0.095149,8.8e-05,0.00021,0.000168,0.001465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@653-nj3-kvf_270_B0E 0C1,0.159746,0.528582,0.0,0.002478,0.0,0.309146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@653-nj3-kvf_90_B0E 0C1,0.38231,0.231721,0.250723,0.0,0.0,0.120969,0.0,0.0,0.0,0.0,0.0,0.006863,0.0,0.0,0.0,0.0,8.3e-05,0.006726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mtn-kcq_0_J8L 2W7,0.320269,0.207227,0.394397,0.063301,0.0,0.0,0.0,0.005205,0.001196,0.0,0.004607,0.00019,0.0,0.0,0.0,0.000288,0.0,0.0,0.003286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mtn-kcq_180_J8L 2W7,0.292053,0.229404,0.413796,0.039006,0.0,0.002234,0.0,0.002642,0.000845,0.0,0.001807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mtn-kcq_270_J8L 2W7,0.239153,0.266221,0.398843,0.046479,0.0,0.000232,0.0,0.004016,0.011438,0.0,0.029968,0.003306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mtn-kcq_90_J8L 2W7,0.230542,0.311965,0.01291,0.211333,0.0,0.187986,0.0,0.0,0.01365,0.0001,0.016267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mwv-d7q_0_J8P 0K5,0.239963,0.29062,0.186006,0.114111,0.0,0.0,0.0,5.1e-05,0.005833,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mwv-d7q_180_J8P 0K5,0.291729,0.239868,0.033623,0.054221,0.0,0.157312,0.0,0.0,0.0,0.0,0.002661,0.0,0.0,0.0,0.0,0.0,0.017043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mwv-d7q_270_J8P 0K5,0.306311,0.191013,0.0,0.300967,0.0,0.183105,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65w-mwv-d7q_90_J8P 0K5,0.173826,0.39667,0.057717,0.0,0.0,0.004746,0.0,0.0,0.0,0.01873,0.003955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65x-rqc-nqz_0_J0T,0.369175,0.031958,0.100388,0.463115,0.0,0.0,0.0,0.001841,0.026052,0.0,0.006021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65x-rqc-nqz_180_J0T,0.373972,0.000737,0.00134,0.0,0.0,0.403042,0.0,0.0,0.214722,0.0,0.0,0.0,0.0,0.0,0.002314,7.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000132,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65x-rqc-nqz_270_J0T,0.420581,0.000974,0.128967,0.308101,4.4e-05,0.0,0.0,0.004707,0.130249,0.0,0.004985,0.000359,6.8e-05,0.0,0.0,0.0,0.0,0.000698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65x-rqc-nqz_90_J0T,0.323928,0.074578,0.211729,0.358198,0.0,0.0,0.0,0.0151,0.007458,0.0,0.0,0.000618,0.0,0.0,0.0,0.0,0.0,0.006101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-j8y-n89_0_12095,0.350627,0.014685,0.390503,0.0,0.0,0.0,0.0,0.000378,0.211274,0.0,0.015786,0.000569,0.0,0.000222,0.011311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-j8y-n89_180_12095,0.40666,0.036038,0.424248,0.0,0.0,0.0,0.0,0.0,0.082593,0.0,0.039951,0.001118,0.0,0.002446,0.006272,0.000674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-j8y-n89_270_12095,0.461506,0.032134,0.427397,9e-05,0.0,0.000125,0.0,0.0,0.01229,0.0,0.066458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-j8y-n89_90_12095,0.227642,0.0,0.233706,0.00356,0.0,0.0,0.0,0.0,0.384614,0.0,0.037002,0.0,5e-06,0.0,0.089492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-nks-d5f_0_12852,0.045801,0.449871,0.319795,0.027522,0.0,0.157012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-nks-d5f_180_12852,0.113872,0.434895,0.050247,0.297913,0.0,0.036182,0.0,0.0,0.0,0.033972,0.0,0.0,0.0,0.0,0.0,0.0,0.031689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-nks-d5f_270_12852,0.239507,0.288462,0.351868,0.106362,0.0,0.012273,0.0,0.0,0.0,0.000505,0.0,0.00021,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-nks-d5f_90_12852,0.183113,0.353674,0.357485,0.092568,0.0,0.012759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-sx8-m8v_0_12075,0.451399,0.062961,0.32373,0.146516,0.0,0.000232,0.0,0.0,0.002822,0.0,0.000979,0.0,0.0,0.002019,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-sx8-m8v_180_12075,0.383472,0.121677,0.379141,0.115576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-sx8-m8v_270_12075,0.451809,0.054517,0.013513,0.357734,0.0,0.0,0.007131,0.0,0.000242,0.003687,0.000806,0.001792,0.0,0.0,0.0,0.0,0.001072,0.0,0.0,0.0,0.0,0.0,0.002878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-sx8-m8v_90_12075,0.340254,0.135667,0.361445,0.136763,0.0,0.0,0.0,0.0,0.005684,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-syh-zj9_0_12534,0.441108,0.059551,0.37085,0.031685,0.0,0.082625,0.0,0.012185,0.000581,0.0,0.001365,0.0,0.0,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-syh-zj9_180_12534,0.428481,0.032644,0.194739,0.150566,0.0,0.078142,0.0,0.001348,0.03759,0.0,0.020378,0.000247,0.0,0.010972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-syh-zj9_270_12534,0.415981,0.069238,0.391958,0.050435,0.0,0.000435,0.0,0.021797,0.040264,0.0,0.006316,0.000149,0.0,0.0,3.7e-05,0.0,0.0002,0.002061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-syh-zj9_90_12534,0.411738,0.095161,0.186416,0.003765,0.0,0.273467,0.0,0.0027,0.006443,0.002153,0.013906,0.000107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-whf-8y9_0_12423,0.190142,0.365396,0.383999,0.052981,0.0,0.004041,0.0,0.0,0.000139,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-whf-8y9_180_12423,0.297258,0.186689,0.380056,0.105625,0.0,0.019688,0.001143,0.0,0.000188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-whf-8y9_270_12423,0.297646,0.160376,0.407437,0.078508,0.0,0.001152,0.0,0.000281,0.026377,0.002554,0.000171,0.002991,0.0,0.00165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-whf-8y9_90_12423,0.053525,0.528091,0.031428,0.138306,0.0,0.093579,0.0,0.0,0.0,0.057178,0.0,5.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-y2h-rhq_0_01237,0.149646,0.384907,0.391504,0.042969,0.0,2e-06,0.0,0.0,0.0,0.0,0.005796,0.011965,0.0,0.000669,0.012542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-y2h-rhq_180_01237,0.18634,0.316946,0.324414,0.039036,0.0,0.0,0.0,0.002954,1.5e-05,0.111484,0.00698,0.003767,0.0,0.001233,0.002061,0.0,0.0,0.002832,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-y2h-rhq_270_01237,0.178582,0.335974,0.408213,0.061196,0.0,8.5e-05,0.0,0.000906,5.6e-05,0.008293,0.0,0.006687,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-y2h-rhq_90_01237,0.313608,0.206135,0.4422,0.022446,0.0,0.0,0.0,0.000315,0.001868,0.0,0.008787,0.000103,0.0,0.00052,0.002065,0.0,0.0,0.001406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-yz8-rkz_0_12151,0.26177,0.290813,0.396663,0.048315,0.0,0.0,0.0,0.0,0.0,0.0,0.002366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-yz8-rkz_180_12151,0.267969,0.295752,0.418088,0.000117,0.0,0.017957,0.0,0.000117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-yz8-rkz_270_12151,0.000234,0.695239,0.0,0.054216,0.0,0.0,0.0,0.0,0.0,0.035217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-yz8-rkz_90_12151,0.202993,0.363589,0.409578,0.001831,0.0,0.0,0.0,0.004202,0.0,0.017808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdw-j5f_0_12866,0.425049,0.064585,0.383621,0.074668,0.0,0.010039,0.0,0.002275,0.025261,0.000642,0.005579,0.0,0.0,0.001006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdw-j5f_180_12866,0.265171,0.211143,0.361038,0.137456,0.0,0.0,0.0,0.0,0.002136,0.000708,0.003252,0.001897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdw-j5f_270_12866,0.313401,0.230525,0.103628,0.281353,0.0,0.0,0.0,0.0,0.000425,0.017109,0.0,0.0,0.0,3.4e-05,0.0,0.0,0.028088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdw-j5f_90_12866,0.324631,0.121729,0.399497,0.073074,0.0,0.0,0.001296,0.0,0.006702,0.012646,0.009568,0.002278,0.0,0.0,0.004983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdx-qfz_0_12866,0.31939,0.17417,0.400847,0.0,0.0,0.046179,0.009287,0.003523,0.026519,0.0,0.0,0.0,0.0,0.000862,0.015857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdx-qfz_180_12866,0.318936,0.13105,0.332988,0.0,0.0,0.10718,0.004414,8.5e-05,0.084146,0.0,0.0,0.0,0.0,0.0,0.008367,0.0,0.0,0.0,0.0,0.0,0.0,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdx-qfz_270_12866,0.148894,0.258206,0.0,0.0,0.0,0.375605,0.0,0.022454,0.194636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zzy-222@65y-zdx-qfz_90_12866,0.251609,0.202134,0.136562,0.000198,0.000322,0.167974,0.007151,0.01478,0.104329,0.0,0.0,0.0,0.0,0.0,0.014951,0.0,0.003262,0.0,0.0,0.0,0.0,0.0,0.000374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
