prob_topic_0,prob_topic_1,prob_topic_2,prob_topic_3,prob_topic_6,prob_topic_7,prob_topic_8,prob_topic_9,original_index,placekeys_y,timestamps_y,sentiment score
0.9999999986410256,2.295857777673937e-12,1.9466748192642936e-10,1.4339770085135949e-12,1.9087249528707574e-12,1.0551885355155958e-11,1.1301843620271405e-12,1.6261078936118114e-12,1000389.0,222-22d@63s-nq7-6rk,2023-10-01 01:32:05,-0.1535714285714285
0.9999999986410256,2.295857777673937e-12,1.9466748192642936e-10,1.4339770085135949e-12,1.9087249528707574e-12,1.0551885355155958e-11,1.1301843620271405e-12,1.6261078936118114e-12,1000389.0,222-22d@63s-nq7-6rk,2023-10-01 01:32:05,-0.1535714285714285
0.9999999991053282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000390.0,222-22d@63s-nq7-6rk,2023-07-22 15:48:21,0.5242424242424243
0.9999999991053282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000390.0,222-22d@63s-nq7-6rk,2023-07-22 15:48:21,0.5242424242424243
0.4517674227291114,0.0,0.0192751254173651,0.0,0.0,0.0016206663003591,0.0,0.0,1000391.0,222-22d@63s-nq7-6rk,2024-06-02 06:01:11,0.1166666666666666
0.575816502971908,0.0006972630218682,0.0345623610177744,0.0004356737944146,0.0005892213772264,0.0017790397926482,0.0003699228460311,0.0004919157754286,1000392.0,222-22d@63s-nq7-6rk,2024-04-02 15:34:21,0.1666666666666666
0.9871710848162344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000393.0,222-22d@63s-nq7-6rk,2024-04-10 10:12:29,0.1555555555555555
0.7632184252977934,5.206846401828645e-05,0.0217237683348475,3.2641822687899265e-05,5.207115218177788e-05,0.0008534286778604,2.878591162448692e-05,4.53824907216345e-05,1000394.0,222-22d@63s-nq7-6rk,2024-02-09 18:52:32,0.2180871212121212
0.7578395807341809,1.08273740695567e-174,0.0301373615605889,6.75694412785153e-175,1.8622899114365166e-174,1.918771954339137e-169,7.453250445735142e-175,1.612821221595256e-174,1000395.0,222-22d@63s-nq7-6rk,2023-12-20 00:52:59,0.5995454545454546
0.8536612478211721,0.0,0.0530428278395701,0.0,0.0,0.0,0.0,0.0,1000396.0,222-22d@63s-nq7-6rk,2022-10-18 18:06:57,0.1795454545454545
0.9999999981289132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000397.0,222-22d@63s-nq7-6rk,2023-12-29 20:32:24,-0.1277777777777778
0.8707884668204017,9.371316163337804e-07,5.027620170860368e-05,5.863769948799594e-07,7.525669792687656e-07,5.171632630955937e-06,4.306895275834098e-07,6.129754025478553e-07,1000398.0,222-22d@63s-nq7-6rk,2022-07-16 14:32:39,0.3083333333333333
0.8773176446159083,6.460976433574751e-59,0.0779469661870065,4.019443583118791e-59,1.4327853967847966e-58,7.11692162630864e-45,4.811372733048803e-59,1.2690124179910313e-58,1000399.0,222-22d@63s-nq7-6rk,2024-02-10 15:46:58,-0.1075
0.9999999989353076,1.9641756092621401e-53,1.7448456848304158e-51,1.228150549631082e-53,1.6544171658152732e-53,9.06731743591528e-53,1.0044675434469956e-53,1.4619183318161783e-53,1000400.0,222-22d@63s-nq7-6rk,2024-03-13 02:31:14,-0.5767045454545454
0.9999999989353076,1.9641756092621401e-53,1.7448456848304158e-51,1.228150549631082e-53,1.6544171658152732e-53,9.06731743591528e-53,1.0044675434469956e-53,1.4619183318161783e-53,1000400.0,222-22d@63s-nq7-6rk,2024-03-13 02:31:14,-0.5767045454545454
0.9999999989353076,1.9641756092621401e-53,1.7448456848304158e-51,1.228150549631082e-53,1.6544171658152732e-53,9.06731743591528e-53,1.0044675434469956e-53,1.4619183318161783e-53,1000400.0,222-22d@63s-nq7-6rk,2024-03-13 02:31:14,-0.5767045454545454
0.0155125271474082,5.88180917061274e-187,0.0009756686848993,3.6817386252973215e-187,2.925907640955104e-05,3.6670153338341976e-05,3.862180816557064e-186,1.8358132344991524e-175,1000401.0,222-22d@63s-nq7-6rk,2024-01-03 23:17:45,0.0108225108225108
0.0155125271474082,5.88180917061274e-187,0.0009756686848993,3.6817386252973215e-187,2.925907640955104e-05,3.6670153338341976e-05,3.862180816557064e-186,1.8358132344991524e-175,1000401.0,222-22d@63s-nq7-6rk,2024-01-03 23:17:45,0.0108225108225108
0.0155125271474082,5.88180917061274e-187,0.0009756686848993,3.6817386252973215e-187,2.925907640955104e-05,3.6670153338341976e-05,3.862180816557064e-186,1.8358132344991524e-175,1000401.0,222-22d@63s-nq7-6rk,2024-01-03 23:17:45,0.0108225108225108
0.9999999987699452,1.5996175679272892e-71,6.198286382430531e-69,1.0003704873956698e-71,1.5777758054749494e-71,2.2562324950243285e-70,8.780120899270903e-72,1.3870796633852666e-71,1000402.0,222-22d@63s-nq7-6rk,2024-03-01 16:59:52,0.5
0.9999999987699452,1.5996175679272892e-71,6.198286382430531e-69,1.0003704873956698e-71,1.5777758054749494e-71,2.2562324950243285e-70,8.780120899270903e-72,1.3870796633852666e-71,1000402.0,222-22d@63s-nq7-6rk,2024-03-01 16:59:52,0.5
0.9999999987699452,1.5996175679272892e-71,6.198286382430531e-69,1.0003704873956698e-71,1.5777758054749494e-71,2.2562324950243285e-70,8.780120899270903e-72,1.3870796633852666e-71,1000402.0,222-22d@63s-nq7-6rk,2024-03-01 16:59:52,0.5
0.8747553778199004,6.753447425876952e-77,0.0284653617520628,4.2427895024922456e-77,1.3329242788359847e-76,6.259779290736754e-70,5.173789960049466e-77,1.1955143650838659e-76,1000403.0,222-22d@63s-nq7-6rk,2023-10-28 20:43:34,0.475
0.8747553778199004,6.753447425876952e-77,0.0284653617520628,4.2427895024922456e-77,1.3329242788359847e-76,6.259779290736754e-70,5.173789960049466e-77,1.1955143650838659e-76,1000403.0,222-22d@63s-nq7-6rk,2023-10-28 20:43:34,0.475
0.8747553778199004,6.753447425876952e-77,0.0284653617520628,4.2427895024922456e-77,1.3329242788359847e-76,6.259779290736754e-70,5.173789960049466e-77,1.1955143650838659e-76,1000403.0,222-22d@63s-nq7-6rk,2023-10-28 20:43:34,0.475
0.9999999992159648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000404.0,222-22d@63s-nq7-6rk,2024-04-21 22:12:26,0.3
0.9999999992159648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000404.0,222-22d@63s-nq7-6rk,2024-04-21 22:12:26,0.3
0.9999999992159648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000404.0,222-22d@63s-nq7-6rk,2024-04-21 22:12:26,0.3
0.9185134902419084,0.0,0.045024267594067,0.0,0.0,0.005391171053802,0.0,0.0,1000405.0,222-22d@63s-nq7-6rk,2023-12-10 18:32:08,0.0
0.9185134902419084,0.0,0.045024267594067,0.0,0.0,0.005391171053802,0.0,0.0,1000405.0,222-22d@63s-nq7-6rk,2023-12-10 18:32:08,0.0
0.9185134902419084,0.0,0.045024267594067,0.0,0.0,0.005391171053802,0.0,0.0,1000405.0,222-22d@63s-nq7-6rk,2023-12-10 18:32:08,0.0
0.6582488207271883,2.4231884636243958e-263,0.021834516506001,1.5242955301241347e-263,4.684727580741705e-263,5.930885018429088e-257,1.861332993657131e-263,4.294851101961805e-263,1000406.0,222-22d@63s-nq7-6rk,2023-10-10 12:51:55,0.40625
0.6582488207271883,2.4231884636243958e-263,0.021834516506001,1.5242955301241347e-263,4.684727580741705e-263,5.930885018429088e-257,1.861332993657131e-263,4.294851101961805e-263,1000406.0,222-22d@63s-nq7-6rk,2023-10-10 12:51:55,0.40625
0.6582488207271883,2.4231884636243958e-263,0.021834516506001,1.5242955301241347e-263,4.684727580741705e-263,5.930885018429088e-257,1.861332993657131e-263,4.294851101961805e-263,1000406.0,222-22d@63s-nq7-6rk,2023-10-10 12:51:55,0.40625
0.2798095683412281,0.0,0.0110389945159052,0.0,0.0,0.0010532611568629,0.0,0.0,1000407.0,222-22d@63s-nq7-6rk,2024-05-25 22:34:47,-1.0
0.2798095683412281,0.0,0.0110389945159052,0.0,0.0,0.0010532611568629,0.0,0.0,1000407.0,222-22d@63s-nq7-6rk,2024-05-25 22:34:47,-1.0
0.2798095683412281,0.0,0.0110389945159052,0.0,0.0,0.0010532611568629,0.0,0.0,1000407.0,222-22d@63s-nq7-6rk,2024-05-25 22:34:47,-1.0
0.9563411594851208,6.841513632901485e-20,5.49370482115134e-17,4.2723423550010364e-20,7.048090345333787e-20,1.46340923291114e-18,3.847612054459292e-20,6.239016665621096e-20,1000408.0,222-22d@63s-nq7-6rk,2022-11-13 02:50:11,0.0666666666666666
0.9563411594851208,6.841513632901485e-20,5.49370482115134e-17,4.2723423550010364e-20,7.048090345333787e-20,1.46340923291114e-18,3.847612054459292e-20,6.239016665621096e-20,1000408.0,222-22d@63s-nq7-6rk,2022-11-13 02:50:11,0.0666666666666666
0.9563411594851208,6.841513632901485e-20,5.49370482115134e-17,4.2723423550010364e-20,7.048090345333787e-20,1.46340923291114e-18,3.847612054459292e-20,6.239016665621096e-20,1000408.0,222-22d@63s-nq7-6rk,2022-11-13 02:50:11,0.0666666666666666
0.9893241157622836,0.000255379732357,0.0084203032687559,0.0001599123848315,0.0001770464902174,0.0004287543155265,0.0001153880994929,0.0001483193279683,1000409.0,222-22d@63s-nq7-6rk,2024-06-01 23:40:39,-0.0166666666666666
7.42940326733515e-10,0.9999999983939106,7.367640705093049e-11,1.9066136137336656e-11,8.445119358307119e-12,4.903002543157412e-12,2.09416401398706e-12,1.950816153519837e-12,1000410.0,222-22d@63s-nq7-6rk,2023-12-25 01:18:09,0.0
0.8859600828452076,0.0,0.0475376744241512,0.0,0.0,0.0062027141905518,0.0,0.0,1000411.0,222-22d@63s-nq7-6rk,2023-12-01 14:54:52,0.325
